번호,개방서비스명,개방서비스아이디,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태구분코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,소재지전화,소재지면적,소재지우편번호,소재지전체주소,도로명전체주소,도로명우편번호,사업장명,최종수정시점,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(x),좌표정보(y),업무구분명,상세업무구분명,권리주체일련번호,총직원수
9177,동물병원,02_03_01_P,3940000,,2017-07-19,,1,영업/정상,0,정상,,,,,031-913-5550,272.24,,,"경기도 고양시 일산서구 중앙로 1455 (주엽동, 대우시티프라자)",10387,24일산우리동물병원,2022-07-05 11:12,U,2022-07-07 2:40,,178629.0756,463196.2355,동물병원,,0,0
9219,동물병원,02_03_01_P,4090000,,2017-01-15,,1,영업/정상,0,정상,,,,,031-8049-8875,116,,,"경기도 김포시 김포한강8로 398, 204호 (구래동, 지오플러스)",10071,동물병원 HADA,2022-05-13 18:35,U,2022-05-15 2:40,,166808.19,460158.4565,동물병원,,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9264,동물병원,02_03_01_P,3990000,,2015-06-05,,1,영업/정상,0,정상,,,,,031-551-8275,81.85,,,경기도 남양주시 화도읍 마석로 90,12162,마석동물병원,2023-05-25 13:03,U,2023-05-28 1:13,,226865.1184,461862.1592,동물병원,,0,0
9292,동물병원,02_03_01_P,3130000,,2018-10-31,,1,영업/정상,0,정상,,,,,02-2088-1375,0,,서울특별시 마포구 염리동 156-1,서울특별시 마포구 백범로 130 (염리동),4149,아이웰 동물의료센터,2022-09-28 16:44,U,2022-09-30 2:40,,195080.453,449320.3046,동물병원,,0,0
9295,동물병원,02_03_01_P,3140000,,2018-10-24,,1,영업/정상,0,정상,,,,,02-2647-1772,259.64,,서울특별시 양천구 목동 783-2,서울특별시 양천구 등촌로 58 (목동),7965,하니동물병원,2023-02-10 9:24,U,2023-02-12 2:40,,187890.2511,448106.5715,동물병원,,0,0
9300,동물병원,02_03_01_P,3180000,,2018-10-18,,1,영업/정상,0,정상,,,,,02-6933-0113,0,,서울특별시 영등포구 당산동4가 94-1번지 당산2차삼성아파트,"서울특별시 영등포구 당산로36길 12, 111호 (당산동4가, 당산2차삼성아파트)",7220,그림책 읽어주는 동물병원,2019-03-06 9:40,U,2019-03-08 2:40,,190952.3936,447295.2146,동물병원,,0,0
9302,동물병원,02_03_01_P,3090000,,2018-10-18,,1,영업/정상,0,정상,,,,,993-0075,0,,서울특별시 도봉구 창동 661-64,"서울특별시 도봉구 도봉로 502, 1층 (창동)",1453,둘리동물병원,2022-07-11 17:23,U,2022-07-13 2:40,,203101.1109,460856.2157,동물병원,,0,0
9303,동물병원,02_03_01_P,3110000,,2018-10-29,,1,영업/정상,0,정상,,,,,02-358-7582,0,,서울특별시 은평구 대조동 223-13번지 1층,"서울특별시 은평구 연서로 162, 1층 (대조동)",3388,연서동물종합병원,2019-03-06 11:12,U,2019-03-08 2:40,,192679.1592,456765.9502,동물병원,,0,
9307,동물병원,02_03_01_P,3110000,,2022-08-19,,1,영업/정상,0,정상,,,,,23069990,51.6,,"서울특별시 은평구 증산동 213-20 DMC센트럴자이 401동 상가 120, 130호","서울특별시 은평구 수색로 200(증산동, DMC센트럴자이)",3506,정든동물병원,2024-04-16 15:35,U,2024-04-18 2:40,,191337.2733,453194.5377,동물병원,,0,0
9317,동물병원,02_03_01_P,3140000,,2022-07-21,,1,영업/정상,0,정상,,,,,226987582,,,서울특별시 양천구 신월동 602-1,서울특별시 양천구 신월로 208(신월동),8063,24시월드펫동물메디컬센터,2023-06-14 17:51,U,2023-06-16 2:40,,186262.2128,446486.3853,동물병원,,0,0
9319,동물병원,02_03_01_P,3230000,,2022-07-05,,1,영업/정상,0,정상,,,,,02-448-6400,367.09,,서울특별시 송파구 거여동 605-4,"서울특별시 송파구 위례송파로 77, 위례우성어반타워 3층 303~307, 309호 (거여동)",5790,24시 스탠다드 동물의료센터,2023-06-26 10:31,U,2023-06-28 2:40,,212530.1839,442594.7879,동물병원,,0,0
9325,동물병원,02_03_01_P,3240000,,2022-06-30,,1,영업/정상,0,정상,,,,,02-6949-2475,322,,서울특별시 강동구 성내동 549-1 씨네월드,"서울특별시 강동구 성내로 48, 씨네월드 1층 (성내동)",5399,더파크동물의료센터,2023-08-02 11:57,U,2023-08-05 2:40,,210992.4973,447372.6172,동물병원,,0,0
9341,동물병원,02_03_01_P,3110000,,2022-08-18,,1,영업/정상,0,정상,,,,,02-354-9990,166.55,,서울특별시 은평구 응암동 107-19,"서울특별시 은평구 응암로 278, 3층 (응암동)",3465,서울은내과동물병원,2024-02-22 9:38,U,2024-02-24 2:40,,192839.1363,454893.1966,동물병원,,0,0
9349,동물병원,02_03_01_P,3230000,,2023-12-04,,1,영업/정상,0,정상,,,,,,,,서울특별시 송파구 삼전동 22-2 잠실레이크타워,"서울특별시 송파구 석촌호수로 140, 잠실레이크타워 202, 203호 (삼전동)",5600,스무살의꿈 동물병원,2023-12-04 17:34,I,2023-12-06 0:17,,208106.51,444988.08,동물병원,,0,0
9456,동물병원,02_03_01_P,3220000,,2015-02-17,,1,영업/정상,0,정상,,,,,02-445-5022,0,,서울특별시 강남구 자곡동 658-105 강남힐스테이트에코,"서울특별시 강남구 자곡로 202, 105호 (자곡동, 강남힐스테이트에코)",6373,힐스타동물병원,2022-10-27 13:32,U,2022-10-29 2:40,,209201.9614,441399.856,동물병원,,0,0
9457,동물병원,02_03_01_P,3220000,,2015-02-25,,1,영업/정상,0,정상,,,,,02-576-1239,0,,"서울특별시 강남구 도곡동 545-6번지 1층,2층","서울특별시 강남구 도곡로 174, 1,2층 (도곡동)",6261,강남다온동물병원,2019-01-17 18:21,U,2019-01-19 2:40,,203333.0265,443237.6692,동물병원,,0,
9458,동물병원,02_03_01_P,3220000,,2015-05-29,,1,영업/정상,0,정상,,,,,3443-0275,0,,서울특별시 강남구 신사동 528-3번지 덕산빌딩 203호,"서울특별시 강남구 압구정로 108 (신사동, 덕산빌딩 203호 )",6028,압구정웰동물병원,2019-01-17 18:20,U,2019-01-19 2:40,,201749.4564,446742.8281,동물병원,,0,
9459,동물병원,02_03_01_P,3220000,,2015-06-23,,1,영업/정상,0,정상,,,,,557-1555,0,,서울특별시 강남구 역삼동 694-11 연안이씨빌딩 1층,"서울특별시 강남구 선릉로 533, 연안이씨빌딩 1층 (역삼동)",6149,선릉동물병원,2020-07-16 18:06,U,2020-07-18 2:40,,204064.4794,444962.3065,동물병원,,0,
9460,동물병원,02_03_01_P,3220000,,2004-05-07,,1,영업/정상,0,정상,,,,,02-572-9300,0,,서울특별시 강남구 도곡동 180-31번지 1층,"서울특별시 강남구 남부순환로 2737, 1층 (도곡동)",6274,우리집동물병원,2019-03-07 9:15,U,2019-03-09 2:40,,203923.9034,442699.0938,동물병원,,0,
9461,동물병원,02_03_01_P,3220000,,2018-05-14,,1,영업/정상,0,정상,,,,,02-6951-4327,0,,서울특별시 강남구 압구정동 455번지 상가 제2층 203호,"서울특별시 강남구 압구정로29길 68, 2층 203호 (압구정동, 현대아파트)",6004,봄사랑 동물병원,2020-03-31 16:08,U,2020-04-02 2:40,,202454.97,447748.161,동물병원,,0,
9462,동물병원,02_03_01_P,3220000,,2018-06-01,,1,영업/정상,0,정상,,,,,02-454-8275,0,,서울특별시 강남구 삼성동 10-25 대호빌딩 1층,"서울특별시 강남구 봉은사로57길 59, 대호빌딩 1층 (삼성동)",6092,혜민동물병원,2020-09-02 10:22,U,2020-09-04 2:40,,203796.465,445820.365,동물병원,,0,
9463,동물병원,02_03_01_P,3220000,,2018-07-12,,1,영업/정상,0,정상,,,,,02-549-4505,0,,서울특별시 강남구 논현동 59-5 진성빌딩,"서울특별시 강남구 도산대로 206, 진성빌딩 (논현동)",6047,신사동물병원,2023-05-12 13:23,U,2023-05-14 2:40,,202495.9907,446378.3572,동물병원,,0,0
9464,동물병원,02_03_01_P,3130000,,1988-03-30,,1,영업/정상,0,정상,,,,,02-336-3929,0,,서울특별시 마포구 노고산동 56-7,서울특별시 마포구 신촌로16길 34(노고산동),4057,서진동물병원,2022-07-11 15:02,U,2022-07-13 2:40,,194117.3659,450220.1877,동물병원,,0,0
9465,동물병원,02_03_01_P,3130000,,1991-03-05,,1,영업/정상,0,정상,,,,,02-332-7984,0,,서울특별시 마포구 망원동 415-32번지,"서울특별시 마포구 포은로 107, 2층 (망원동)",4009,서교동물병원,2019-05-08 13:24,U,2019-05-10 2:40,,191496.3103,450483.1719,동물병원,,0,
9466,동물병원,02_03_01_P,3220000,,2014-08-29,,1,영업/정상,0,정상,,,,,6053-6052,0,,서울특별시 강남구 일원동 719번지 푸른마을아파트 상가동 102호,"서울특별시 강남구 일원로14길 25, 상가동 102호 (일원동, 푸른마을아파트)",6356,수정동물병원,2019-03-07 10:53,U,2019-03-09 2:40,,207082.8529,442411.5001,동물병원,,0,
9467,동물병원,02_03_01_P,3220000,,2014-12-26,,1,영업/정상,0,정상,,,,,02-511-2842,0,,서울특별시 강남구 청담동 1-18번지 2층,"서울특별시 강남구 선릉로 756, 2층 (청담동, 대성빌딩)",6062,이비치 동물치과병원,2019-01-17 20:01,U,2019-01-19 2:40,,203436.959,446670.677,동물병원,,0,
9468,동물병원,02_03_01_P,3220000,,2015-01-05,,1,영업/정상,0,정상,,,,,445-7579,0,,서울특별시 강남구 세곡동 581 강남리더스프라자 202-1호,"서울특별시 강남구 헌릉로 569, 202-1호 (세곡동, 강남리더스프라자)",6376,마더스동물병원,2021-03-18 18:15,U,2021-03-20 2:40,,208882.2459,440405.7437,동물병원,,0,
9469,동물병원,02_03_01_P,3220000,,2015-01-14,,1,영업/정상,0,정상,,,,,554-8875,0,,서울특별시 강남구 역삼동 761-18번지,"서울특별시 강남구 언주로 314, 105호 (역삼동)",6219,도곡종합동물병원,2019-01-17 19:56,U,2019-01-19 2:40,,204056.1997,443750.8845,동물병원,,0,
9470,동물병원,02_03_01_P,3220000,,2015-01-16,,1,영업/정상,0,정상,,,,,545-0075,0,,"서울특별시 강남구 신사동 630-23 2,3층","서울특별시 강남구 도산대로 309, 2,3층 (신사동)",6021,치료멍멍동물병원,2022-11-08 10:35,U,2022-11-10 2:40,,203039.6565,446683.3132,동물병원,,0,0
9471,동물병원,02_03_01_P,3220000,,2011-01-21,,1,영업/정상,0,정상,,,,,02-3443-8275,218,,서울특별시 강남구 삼성동 35-3 1층,"서울특별시 강남구 선릉로 620, 1층 (삼성동)",6097,닥터펫동물의료센터,2023-07-19 16:33,U,2023-07-22 2:40,,203776.2083,445541.7126,동물병원,,0,0
9472,동물병원,02_03_01_P,3080000,,2002-10-15,,1,영업/정상,0,정상,,,,,988-7582,61.53,,서울특별시 강북구 미아동 812 삼성래미안트리베라아파트,"서울특별시 강북구 삼양로27길 19, 상가 204동 108호 (미아동, 삼성래미안트리베라아파트)",1195,솔샘동물병원,2021-08-03 14:43,U,2021-08-05 2:40,,201731.6844,457219.3356,동물병원,,0,0
9473,동물병원,02_03_01_P,3080000,,2002-06-19,,1,영업/정상,0,정상,,,,,996-1007,54.59,,서울특별시 강북구 수유동 279-290번지,서울특별시 강북구 삼양로 499 (수유동),1026,애니케어 동물병원 수유점,2019-03-08 9:44,U,2019-03-10 2:40,,201189.0089,460598.0931,동물병원,,0,
9474,동물병원,02_03_01_P,3150000,,2007-12-11,,1,영업/정상,0,정상,,,,,2665-8256,0,,서울특별시 강서구 방화동 1265번지 24통4반 숲속마을 402동 502호,"서울특별시 강서구 방화대로47가길 7 (방화동, 방화샤르망1오피스텔)",7511,굿모닝동물병원,2019-05-10 10:24,U,2019-05-12 2:40,,183414.4948,452706.1049,동물병원,,0,
9475,동물병원,02_03_01_P,3150000,,2008-01-10,,1,영업/정상,0,정상,,,,,,0,,서울특별시 강서구 화곡동 313번지 목동신시가지 아파트 902-203,"서울특별시 강서구 강서로 254 (화곡동, 우장산아이파크이편한세상)",7691,다나동물병원,2019-04-29 10:00,U,2019-05-01 2:40,,185509.7552,449581.9285,동물병원,,0,
9476,동물병원,02_03_01_P,3150000,,2010-03-17,,1,영업/정상,0,정상,,,,,02-2693-0075,76.14,,서울특별시 강서구 화곡동 1070-1번지,"서울특별시 강서구 화곡로 112, 1층 (화곡동)",7718,파스텔동물병원,2019-03-07 14:20,U,2019-03-09 2:40,,185300.5433,448627.7398,동물병원,,0,
9477,동물병원,02_03_01_P,3150000,,2010-05-12,,1,영업/정상,0,정상,,,,,02-2697-0052,32.8,,서울특별시 강서구 내발산동 722-15,서울특별시 강서구 강서로45길 28 (내발산동),7639,오즈동물병원,2022-02-03 11:45,U,2022-02-05 2:40,,185311.913,449552.4628,동물병원,,0,0
9478,동물병원,02_03_01_P,3150000,,2010-08-16,,1,영업/정상,0,정상,,,,,02-3665-7588,0,,서울특별시 강서구 마곡동 799-2 푸리마타워,"서울특별시 강서구 공항대로 190, 푸리마타워 219호 (마곡동)",7631,땅콩 동물병원,2021-03-25 16:36,U,2021-03-27 2:40,,184785.4835,450767.2584,동물병원,,0,
9479,동물병원,02_03_01_P,3150000,,2011-01-18,,1,영업/정상,0,정상,,,,,3665-1838,49.6,,서울특별시 강서구 가양동 17번지 4통10반 파크리오 119동 403호,"서울특별시 강서구 양천로 431 (가양동, 홈플러스가양점)",7527,가양쿨펫동물병원,2015-08-03 16:12,I,2018-08-31 23:59,,186687.1318,451342.7735,동물병원,,0,
9480,동물병원,02_03_01_P,3150000,,2011-06-07,,1,영업/정상,0,정상,,,,,02-2667-5666,49.2,,서울특별시 강서구 내발산동 1139번지 16통3반 초록아파트 107동 702호,"서울특별시 강서구 수명로 74 (내발산동, 발산시티타워)",7635,스마일동물병원,2015-08-03 16:14,I,2018-08-31 23:59,,184573.2768,450049.7165,동물병원,,0,
9481,동물병원,02_03_01_P,3130000,,2001-08-31,,1,영업/정상,0,정상,,,,,02-335-5232,0,,서울특별시 마포구 상수동 310-1번지,서울특별시 마포구 독막로 85 (상수동),4049,셀레네동물병원,2019-03-27 14:43,U,2019-03-29 2:40,,193103.497,449521.7153,동물병원,,0,
9482,동물병원,02_03_01_P,3130000,,2001-11-24,,1,영업/정상,0,정상,,,,,02-6375-0075,0,,서울특별시 마포구 신공덕동 159 신공덕2차삼성래미안,"서울특별시 마포구 만리재로 74, 2상가 117호 (신공덕동, 신공덕2차삼성래미안)",4187,C.T.종합동물병원,2021-07-02 15:21,U,2021-07-04 2:40,,196221.5457,449347.2585,동물병원,,0,
9483,동물병원,02_03_01_P,3220000,,2015-01-16,,1,영업/정상,0,정상,,,,,549-7579,0,,서울특별시 강남구 신사동 549-1 1층,"서울특별시 강남구 압구정로 134, 1층 (신사동)",6029,가로수동물병원,2024-04-30 15:07,U,2024-05-02 2:40,,202003.4196,446902.9167,동물병원,,0,0
9484,동물병원,02_03_01_P,3220000,,2015-01-22,,1,영업/정상,0,정상,,,,,02-508-7583,0,,"서울특별시 강남구 역삼동 771 101호,102호","서울특별시 강남구 역삼로 234, 101,102호 (역삼동)",6226,드림동물병원,2023-04-20 11:40,U,2023-04-23 2:40,,203662.27,443876.667,동물병원,,0,0
9485,동물병원,02_03_01_P,3220000,,2017-01-09,,1,영업/정상,0,정상,,,,,02-539-3339,0,,"서울특별시 강남구 대치동 316번지 1통2반 은마상가 1층 B120, B121 101동 801호","서울특별시 강남구 삼성로 212 (대치동, 은마상가 1층 B120, B121)",6284,대치수동물병원,2019-01-17 16:19,U,2019-01-19 2:40,,205707.0894,443914.1941,동물병원,,0,
9486,동물병원,02_03_01_P,3080000,,2015-06-05,,1,영업/정상,0,정상,,,,,02-984-7588,36.44,,서울특별시 강북구 미아동 1357-6번지 미아프라자 106호,"서울특별시 강북구 삼양로27길 35-21, 미아프라자 106호 (미아동)",1196,H 동물병원,2020-06-08 15:03,U,2020-06-10 2:40,,201602.5775,457290.1007,동물병원,,0,
9487,동물병원,02_03_01_P,3080000,,2015-08-18,,1,영업/정상,0,정상,,,,,02-993-8266,0,,서울특별시 강북구 수유동 340-2,"서울특별시 강북구 삼양로117길 5, 1층 (수유동)",1033,꼬마동물병원,2024-01-08 17:56,U,2024-01-10 2:40,,201316.118,460114.2689,동물병원,,0,0
9488,동물병원,02_03_01_P,3220000,,2016-12-16,,1,영업/정상,0,정상,,,,,02-529-7587,0,,"서울특별시 강남구 도곡동 467-7 아카데미스위트 에이동 104, 202호","서울특별시 강남구 언주로30길 21, 104, 202호 (도곡동, 아카데미스위트)",6292,그레이동물병원 강남점,2022-11-15 13:14,U,2022-11-17 2:40,,204538.1449,442942.8535,동물병원,,0,0
9489,동물병원,02_03_01_P,3220000,,2017-01-06,,1,영업/정상,0,정상,,,,,02-549-0275,0,,서울특별시 강남구 신사동 587-13 1층 지하1층,"서울특별시 강남구 도산대로 213 (신사동, 1층, 지하1층)",6026,24시 스마트동물병원(신사본원),2024-03-27 19:46,U,2024-03-29 2:40,,202580.5891,446499.5821,동물병원,,0,0
9490,동물병원,02_03_01_P,3080000,,2003-04-07,,1,영업/정상,0,정상,,,,,998-1785,0,,서울특별시 강북구 수유동 266-20,서울특별시 강북구 한천로 1135(수유동),1039,대형동물병원,2021-09-28 11:45,U,2021-09-30 2:40,,201538.8645,460390.3451,동물병원,,0,0
9491,동물병원,02_03_01_P,3080000,,2017-06-05,,1,영업/정상,0,정상,,,,,02-903-7582,217.39,,"서울특별시 강북구 수유동 39-10 1, 2층","서울특별시 강북구 노해로 65, 1, 2층 (수유동, 리안스페이스)",1077,24시 수유 바른펫 동물의료센터,2023-04-05 10:42,U,2023-04-07 2:40,,201895.657,459898.769,동물병원,,0,0
9492,동물병원,02_03_01_P,3220000,,2006-04-14,,1,영업/정상,0,정상,,,,,02-575-7999,64.52,,서울특별시 강남구 도곡동 527-3번지 도곡렉슬아파트 상가동 109호,"서울특별시 강남구 선릉로 225, 도곡렉슬아파트 상가동 109호 (도곡동)",6276,고려종합동물병원,2019-03-07 9:20,U,2019-03-09 2:40,,204586.37,443682.9741,동물병원,,0,
9493,동물병원,02_03_01_P,3220000,,2011-11-01,,1,영업/정상,0,정상,,,,,554-7582,134,,서울특별시 강남구 개포동 189 개포자이 스퀘어상가 208호,"서울특별시 강남구 삼성로 14, 208호 (개포동, 개포자이 프레지던스)",6331,스마트동물병원,2023-04-06 13:06,U,2023-04-08 2:40,,206239.624,442598.513,동물병원,,0,0
9494,동물병원,02_03_01_P,3080000,,2003-06-26,,1,영업/정상,0,정상,,,,,02-988-0251,52.5,,서울특별시 강북구 미아동 48-24번지,서울특별시 강북구 월계로 35 (미아동),1222,창문동물병원,2017-09-26 10:58,I,2018-08-31 23:59,,202914.2828,456532.1412,동물병원,,0,
9495,동물병원,02_03_01_P,3080000,,2003-07-18,,1,영업/정상,0,정상,,,,,02-987-7959,46.65,,서울특별시 강북구 미아동 197-9번지,서울특별시 강북구 도봉로 202 (미아동),1133,위즈동물병원,2019-07-15 14:49,U,2019-07-17 2:40,,202252.6859,458266.0946,동물병원,,0,
9496,동물병원,02_03_01_P,3220000,,2010-06-29,,1,영업/정상,0,정상,,,,,02-549-7582,0,,서울특별시 강남구 논현동 191-12 1~4층,"서울특별시 강남구 논현로 621, 1~4층 (논현동)",6122,충현동물병원,2023-07-27 15:33,U,2023-07-29 2:40,,202825.95,445202.715,동물병원,,0,0
9497,동물병원,02_03_01_P,3220000,,2010-09-02,,1,영업/정상,0,정상,,,,,02-575-7581,51.48,,서울특별시 강남구 개포동 1187-1번지,서울특별시 강남구 논현로10길 14 (개포동),6314,한 동물병원,2019-01-18 13:49,U,2019-01-20 2:40,,204337.1417,441340.022,동물병원,,0,
9498,동물병원,02_03_01_P,3220000,,2013-05-13,,1,영업/정상,0,정상,,,,,02-541-7515,295.88,,서울특별시 강남구 삼성동 70-6,서울특별시 강남구 삼성로 614 (삼성동),6085,24시 청담우리 동물병원,2024-02-23 15:00,U,2024-02-25 2:40,,204603.205,445808.225,동물병원,,0,0
9499,동물병원,02_03_01_P,3090000,,2005-01-13,,1,영업/정상,0,정상,,,,,902-7582,57,,서울특별시 도봉구 쌍문동 88-115 1층,"서울특별시 도봉구 도봉로 499, 1층 (쌍문동)",1442,삼성동물종합병원,2022-08-18 7:49,U,2022-08-20 2:40,,203044.803,460873.2212,동물병원,,0,0
